0	1	2	3	4	5
chr1	7630014	7630364	AT1G21730_1	1	+
chr1	7649011	7649361	AT1G21760_1	1	+
chr1	7652193	7652543	AT1G21780_1	1	+
chr1	7658371	7658721	AT1G21810_1	1	-
chr1	7662355	7662705	AT1G21830_1	1	-
chr1	7670286	7670636	AT1G21850_1	1	-
chr1	7673969	7674319	AT1G21860_1	1	-
chr1	7685414	7685764	AT1G21890_1	1	-
chr1	7692122	7692472	AT1G21900_1	1	-
chr1	7696285	7696635	AT1G21910_1	1	+
chr1	7710539	7710889	AT1G21925_1	1	-
chr1	7712328	7712678	AT1G21928_1	1	-
chr1	7712647	7712997	AT1G21930_1	1	+
chr1	7729341	7729691	AT1G21970_1	1	-
chr1	7734488	7734838	AT1G21980_1	1	+
chr1	7741898	7742248	AT1G21990_1	1	-
chr1	7753268	7753618	AT1G22015_1	1	-
chr1	7754070	7754420	AT1G22020_1	1	+
chr1	7760294	7760644	AT1G22030_1	1	-
chr1	7781090	7781440	AT1G22060_1	1	-
chr1	7802322	7802672	AT1G22110_1	1	-
chr1	7814094	7814444	AT1G22130_1	1	-
chr1	7815380	7815730	AT1G22140_1	1	-
chr1	7818100	7818450	AT1G22150_1	1	+
chr1	7826017	7826367	AT1G22170_1	1	+
chr1	7830068	7830418	AT1G22180_1	1	-
chr1	7835558	7835908	AT1G22190_1	1	+
chr1	7846347	7846697	AT1G22220_1	1	+
chr1	7849716	7850066	AT1G22230_1	1	+
chr1	7858643	7858993	AT1G22250_1	1	+
chr1	7866883	7867233	AT1G22275_1	1	+
chr1	7873711	7874061	AT1G22280_1	1	+
chr1	7877737	7878087	AT1G22290_1	1	-
chr1	7880919	7881269	AT1G22300_1	1	-
chr1	7897340	7897690	AT1G22360_1	1	-
chr1	7899643	7899993	AT1G22370_1	1	-
chr1	7902134	7902484	AT1G22380_1	1	-
chr1	7906415	7906765	AT1G22400_1	1	-
chr1	7918908	7919258	AT1G22430_1	1	+
chr1	7922281	7922631	AT1G22440_1	1	+
chr1	7933139	7933489	AT1G22470_1	1	-
chr1	7949154	7949504	AT1G22500_1	1	+
chr1	7958129	7958479	AT1G22530_1	1	-
chr1	7983220	7983570	AT1G22590_1	1	+
chr1	7988948	7989298	AT1G22600_1	1	-
chr1	8002578	8002928	AT1G22620_1	1	-
chr1	8003089	8003439	AT1G22630_1	1	+
chr1	8005946	8006296	AT1G22640_1	1	+
chr1	8015838	8016188	AT1G22650_1	1	-
chr1	8017183	8017533	AT1G22660_1	1	+
chr1	8027047	8027397	AT1G22690_1	1	+
chr1	8029720	8030070	AT1G22700_1	1	-
chr1	8032797	8033147	AT1G22710_1	1	-
chr1	8045912	8046262	AT1G22730_1	1	+
chr1	8048898	8049248	AT1G22740_1	1	+
chr1	8067680	8068030	AT1G22780_1	1	+
chr1	8069280	8069630	AT1G22790_1	1	+
chr1	8071729	8072079	AT1G22800_1	1	+
chr1	8074788	8075138	AT1G22810_1	1	-
chr1	8076322	8076672	AT1G22830_1	1	+
chr1	8091833	8092183	AT1G22870_1	1	+
chr1	8095499	8095849	AT1G22880_1	1	+
chr1	8101342	8101692	AT1G22885_1	1	+
chr1	8102563	8102913	AT1G22890_1	1	+
chr1	8105430	8105780	AT1G22910_1	1	+
chr1	8111713	8112063	AT1G22920_1	1	-
chr1	8117133	8117483	AT1G22930_1	1	+
chr1	8126998	8127348	AT1G22950_1	1	-
chr1	8129926	8130276	AT1G22960_1	1	-
chr1	8134062	8134412	AT1G22980_1	1	-
chr1	8138914	8139264	AT1G22990_1	1	+
chr1	8143198	8143548	AT1G23000_1	1	+
chr1	8147013	8147363	AT1G23010_1	1	+
chr1	8153385	8153735	AT1G23020_1	1	-
chr1	8156404	8156754	AT1G23030_1	1	+
chr1	8172678	8173028	AT1G23060_1	1	-
chr1	8200135	8200485	AT1G23130_1	1	+
chr1	8202992	8203342	AT1G23140_1	1	-
chr1	8205657	8206007	AT1G23147_1	1	+
chr1	8206998	8207348	AT1G23150_1	1	+
chr1	8208958	8209308	AT1G23160_1	1	+
chr1	8212389	8212739	AT1G23170_1	1	+
chr1	8215384	8215734	AT1G23180_1	1	+
chr1	8219648	8219998	AT1G23190_1	1	+
chr1	8226930	8227280	AT1G23200_1	1	+
chr1	8234642	8234992	AT1G23205_1	1	-
chr1	8239897	8240247	AT1G23210_1	1	+
chr1	8242215	8242565	AT1G23220_1	1	+
chr1	8244215	8244565	AT1G23230_1	1	+
chr1	8254051	8254401	AT1G23240_1	1	-
chr1	8258436	8258786	AT1G23260_1	1	-
chr1	8262733	8263083	AT1G23290_1	1	+
chr1	8282002	8282352	AT1G23330_1	1	-
chr1	8286596	8286946	AT1G23340_1	1	-
chr1	8294013	8294363	AT1G23350_1	1	-
chr1	8296672	8297022	AT1G23360_1	1	-
chr1	8327051	8327401	AT1G23460_1	1	+
chr1	8329741	8330091	AT1G23465_1	1	+
chr1	8332737	8333087	AT1G23480_1	1	+
chr1	8336453	8336803	AT1G23490_1	1	+
chr1	8342430	8342780	AT1G23510_1	1	-
chr1	8344290	8344640	AT1G23520_1	1	-
chr1	8345601	8345951	AT1G23530_1	1	+
chr1	8350530	8350880	AT1G23550_1	1	+
chr1	8375632	8375982	AT1G23670_1	1	-
chr1	8385000	8385350	AT1G23710_1	1	+
chr1	8388272	8388622	AT1G23720_1	1	+
chr1	8399436	8399786	AT1G23740_1	1	-
chr1	8401795	8402145	AT1G23760_1	1	+
chr1	8406104	8406454	AT1G23770_1	1	-
chr1	8409787	8410137	AT1G23790_1	1	+
chr1	8414628	8414978	AT1G23800_1	1	-
chr1	8420094	8420444	AT1G23820_1	1	+
chr1	8423837	8424187	AT1G23830_1	1	-
chr1	8440606	8440956	AT1G23890_1	1	-
chr1	8461521	8461871	AT1G23935_1	1	+
chr1	8480065	8480415	AT1G23960_1	1	-
chr1	8485751	8486101	AT1G23980_1	1	-
chr1	8496323	8496673	AT1G24000_1	1	-
chr1	8499265	8499615	AT1G24010_1	1	-
chr1	8501264	8501614	AT1G24020_1	1	-
chr1	8506533	8506883	AT1G24040_1	1	-
chr1	8506769	8507119	AT1G24050_1	1	+
chr1	8526830	8527180	AT1G24100_1	1	-
chr1	8527586	8527936	AT1G24110_1	1	+
chr1	8540773	8541123	AT1G24145_1	1	+
chr1	8542199	8542549	AT1G24147_1	1	+
chr1	8544169	8544519	AT1G24148_1	1	+
chr1	8556086	8556436	AT1G24160_1	1	-
chr1	8558572	8558922	AT1G24170_1	1	-
chr1	8570251	8570601	AT1G24190_1	1	-
chr1	8623894	8624244	AT1G24310_1	1	+
chr1	8630729	8631079	AT1G24320_1	1	-
chr1	8634958	8635308	AT1G24340_1	1	+
chr1	8640178	8640528	AT1G24350_1	1	-
chr1	8640479	8640829	AT1G24360_1	1	+
chr1	8653472	8653822	AT1G24400_1	1	-
chr1	8654948	8655298	AT1G24405_1	1	+
chr1	8659280	8659630	AT1G24430_1	1	-
chr1	8661668	8662018	AT1G24440_1	1	+
chr1	8663904	8664254	AT1G24450_1	1	+
chr1	8665657	8666007	AT1G24460_1	1	+
chr1	8678600	8678950	AT1G24485_1	1	+
chr1	8681944	8682294	AT1G24490_1	1	+
chr1	8688378	8688728	AT1G24520_1	1	+
chr1	8709947	8710297	AT1G24580_1	1	+
chr1	8711277	8711627	AT1G24575_1	1	-
chr1	8712769	8713119	AT1G24577_1	1	-
chr1	8720062	8720412	AT1G24600_1	1	+
chr1	8722499	8722849	AT1G24610_1	1	-
chr1	8726980	8727330	AT1G24625_1	1	-
chr1	8741691	8742041	AT1G24706_1	1	+
chr1	8763104	8763454	AT1G24764_1	1	-
chr1	8775664	8776014	AT1G24880_1	1	+
chr1	8778073	8778423	AT1G24851_1	1	+
chr1	8798192	8798542	AT1G25054_1	1	+
chr1	8800504	8800854	AT1G25025_1	1	+
chr1	8814943	8815293	AT1G25112_1	1	+
chr1	8829260	8829610	AT1G25180_1	1	+
chr1	8839249	8839599	AT1G25220_1	1	-
chr1	8866782	8867132	AT1G25290_1	1	+
chr1	8874631	8874981	AT1G25310_1	1	-
chr1	8877549	8877899	AT1G25320_1	1	+
chr1	8893977	8894327	AT1G25350_1	1	-
chr1	8894156	8894506	AT1G25360_1	1	+
chr1	8898851	8899201	AT1G25370_1	1	-
chr1	8903012	8903362	AT1G25375_1	1	-
chr1	8915854	8916204	AT1G25420_1	1	+
chr1	8918819	8919169	AT1G25422_1	1	+
chr1	8922581	8922931	AT1G25425_1	1	+
chr1	8935193	8935543	AT1G25440_1	1	-
chr1	8940059	8940409	AT1G25450_1	1	-
chr1	8942520	8942870	AT1G25460_1	1	+
chr1	8946381	8946731	AT1G25470_1	1	-
chr1	8950969	8951319	AT1G25490_1	1	+
chr1	8957655	8958005	AT1G25500_1	1	-
chr1	8961893	8962243	AT1G25520_1	1	+
chr1	8967180	8967530	AT1G25530_1	1	-
chr1	9020116	9020466	AT1G26090_1	1	+
chr1	9027491	9027841	AT1G26110_1	1	-
chr1	9031204	9031554	AT1G26120_1	1	-
chr1	9043092	9043442	AT1G26150_1	1	-
chr1	9054350	9054700	AT1G26170_1	1	-
chr1	9054500	9054850	AT1G26180_1	1	+
chr1	9060835	9061185	AT1G26190_1	1	-
chr1	9076486	9076836	AT1G26230_1	1	-
chr1	9079410	9079760	AT1G26240_1	1	-
chr1	9083589	9083939	AT1G26250_1	1	+
chr1	9099508	9099858	AT1G26300_1	1	-
chr1	9103352	9103702	AT1G26310_1	1	-
chr1	9104912	9105262	AT1G26320_1	1	+
chr1	9118412	9118762	AT1G26355_1	1	-
chr1	9125298	9125648	AT1G26370_1	1	-
chr1	9128283	9128633	AT1G26380_1	1	-
chr1	9131528	9131878	AT1G26390_1	1	-
chr1	9140200	9140550	AT1G26410_1	1	-
chr1	9143070	9143420	AT1G26420_1	1	-
chr1	9151479	9151829	AT1G26460_1	1	+
chr1	9154838	9155188	AT1G26470_1	1	+
chr1	9158113	9158463	AT1G26500_1	1	+
chr1	9162698	9163048	AT1G26515_1	1	-
chr1	9165114	9165464	AT1G26530_1	1	+
chr1	9165354	9165704	AT1G26520_1	1	-
chr1	9170683	9171033	AT1G26540_1	1	-
chr1	9170909	9171259	AT1G26550_1	1	+
chr1	9178127	9178477	AT1G26560_1	1	+
chr1	9181955	9182305	AT1G26570_1	1	+
chr1	9189341	9189691	AT1G26590_1	1	+
chr1	9191396	9191746	AT1G26600_1	1	+
chr1	9193199	9193549	AT1G26610_1	1	+
chr1	9199425	9199775	AT1G26620_1	1	-
chr1	9205634	9205984	AT1G26630_1	1	+
chr1	9209958	9210308	AT1G26650_1	1	+
chr1	9211481	9211831	AT1G26660_1	1	+
chr1	9234526	9234876	AT1G26720_1	1	-
chr1	9241095	9241445	AT1G26730_1	1	+
chr1	9249740	9250090	AT1G26760_1	1	-
chr1	9251393	9251743	AT1G26761_1	1	-
chr1	9276130	9276480	AT1G26795_1	1	+
chr1	9281523	9281873	AT1G26798_1	1	+
chr1	9285954	9286304	AT1G26800_1	1	-
chr1	9293533	9293883	AT1G26820_1	1	-
chr1	9295485	9295835	AT1G26830_1	1	+
chr1	9303837	9304187	AT1G26850_1	1	-
chr1	9312680	9313030	AT1G26870_1	1	+
chr1	9321241	9321591	AT1G26900_1	1	-
chr1	9321402	9321752	AT1G26910_1	1	+
chr1	9329261	9329611	AT1G26920_1	1	+
chr1	9351203	9351553	AT1G26945_1	1	+
chr1	9359514	9359864	AT1G26970_1	1	+
chr1	9381555	9381905	AT1G27030_1	1	+
chr1	9399202	9399552	AT1G27070_1	1	-
chr1	9406005	9406355	AT1G27090_1	1	-
chr1	9410889	9411239	AT1G27100_1	1	-
chr1	9417253	9417603	AT1G27110_1	1	-
chr1	9425284	9425634	AT1G27130_1	1	+
chr1	9439537	9439887	AT1G27180_1	1	+
chr1	9448547	9448897	AT1G27190_1	1	-
chr1	9457773	9458123	AT1G27210_1	1	-
chr1	9481281	9481631	AT1G27290_1	1	+
chr1	9486884	9487234	AT1G27320_1	1	+
chr1	9492718	9493068	AT1G27330_1	1	+
chr1	9495302	9495652	AT1G27340_1	1	+
chr1	9499186	9499536	AT1G27350_1	1	-
chr1	9508044	9508394	AT1G27370_1	1	-
chr1	9509836	9510186	AT1G27380_1	1	-
chr1	9512598	9512948	AT1G27385_1	1	-
chr1	9514728	9515078	AT1G27390_1	1	-
chr1	9514944	9515294	AT1G27400_1	1	+
chr1	9516950	9517300	AT1G27410_1	1	+
chr1	9528606	9528956	AT1G27435_1	1	-
chr1	9531162	9531512	AT1G27440_1	1	-
chr1	9538818	9539168	AT1G27461_1	1	-
chr1	9544014	9544364	AT1G27470_1	1	-
chr1	9544281	9544631	AT1G27480_1	1	+
chr1	9558109	9558459	AT1G27510_1	1	-
chr1	9558386	9558736	AT1G27520_1	1	+
chr1	9567655	9568005	AT1G27540_1	1	-
chr1	9574299	9574649	AT1G27565_1	1	+
chr1	9591882	9592232	AT1G27590_1	1	+
chr1	9605867	9606217	AT1G27600_1	1	-
chr1	9607351	9607701	AT1G27610_1	1	-
chr1	9608132	9608482	AT1G27620_1	1	+
chr1	9614331	9614681	AT1G27650_1	1	+
chr1	9625184	9625534	AT1G27660_1	1	+
chr1	9628245	9628595	AT1G27670_1	1	-
chr1	9636347	9636697	AT1G27690_1	1	+
chr1	9641609	9641959	AT1G27700_1	1	-
chr1	9648822	9649172	AT1G27730_1	1	-
chr1	9654437	9654787	AT1G27740_1	1	+
chr1	9661881	9662231	AT1G27752_1	1	+
chr1	9668447	9668797	AT1G27760_1	1	+
chr1	9675905	9676255	AT1G27770_1	1	-
chr1	9724461	9724811	AT1G27910_1	1	-
chr1	9726832	9727182	AT1G27920_1	1	+
chr1	9732229	9732579	AT1G27930_1	1	-
chr1	9745488	9745838	AT1G27960_1	1	-
chr1	9746612	9746962	AT1G27970_1	1	+
chr1	9748518	9748868	AT1G27980_1	1	+
chr1	9753702	9754052	AT1G27990_1	1	-
chr1	9775276	9775626	AT1G28040_1	1	-
chr1	9778887	9779237	AT1G28060_1	1	+
chr1	9782751	9783101	AT1G28070_1	1	+
chr1	9789532	9789882	AT1G28080_1	1	+
chr1	9815271	9815621	AT1G28120_1	1	-
chr1	9825035	9825385	AT1G28130_1	1	+
chr1	9834157	9834507	AT1G28140_1	1	-
chr1	9835648	9835998	AT1G28150_1	1	-
chr1	9841010	9841360	AT1G28170_1	1	+
chr1	9847681	9848031	AT1G28190_1	1	-
chr1	9852081	9852431	AT1G28200_1	1	-
chr1	9862342	9862692	AT1G28230_1	1	-
chr1	9874005	9874355	AT1G28250_1	1	+
chr1	9882791	9883141	AT1G28270_1	1	+
chr1	9890621	9890971	AT1G28290_1	1	-
chr1	9903300	9903650	AT1G28304_1	1	+
chr1	9905265	9905615	AT1G28305_1	1	-
chr1	9907398	9907748	AT1G28306_1	1	-
chr1	9913606	9913956	AT1G28310_1	1	-
chr1	9935013	9935363	AT1G28330_1	1	-
chr1	9936756	9937106	AT1G28335_1	1	+
chr1	9939783	9940133	AT1G28340_1	1	+
chr1	9951596	9951946	AT1G28360_1	1	+
chr1	9956687	9957037	AT1G28370_1	1	-
chr1	9973542	9973892	AT1G28400_1	1	-
chr1	9978933	9979283	AT1G28410_1	1	-
chr1	9996599	9996949	AT1G28440_1	1	+
chr1	10013822	10014172	AT1G28480_1	1	-
chr1	10023645	10023995	AT1G28510_1	1	+
chr1	10028943	10029293	AT1G28520_1	1	+
chr1	10035413	10035763	AT1G28540_1	1	+
chr1	10037461	10037811	AT1G28550_1	1	-
chr1	10046140	10046490	AT1G28580_1	1	-
chr1	10049044	10049394	AT1G28590_1	1	-
chr1	10052866	10053216	AT1G28600_1	1	-
chr1	10070751	10071101	AT1G28650_1	1	-
chr1	10076015	10076365	AT1G28670_1	1	-
chr1	10077938	10078288	AT1G28680_1	1	+
chr1	10095548	10095898	AT1G28815_1	1	+
chr1	10102873	10103223	AT1G28760_1	1	+
chr1	10111399	10111749	AT1G28960_1	1	-
chr1	10122695	10123045	AT1G29020_1	1	-
chr1	10126668	10127018	AT1G29025_1	1	-
chr1	10133710	10134060	AT1G29030_1	1	-
chr1	10138873	10139223	AT1G29050_1	1	-
chr1	10149604	10149954	AT1G29070_1	1	+
chr1	10164201	10164551	AT1G29090_1	1	-
chr1	10174030	10174380	AT1G29120_1	1	+
chr1	10178648	10178998	AT1G29140_1	1	+
chr1	10184146	10184496	AT1G29160_1	1	-
chr1	10214601	10214951	AT1G29230_1	1	+
chr1	10219601	10219951	AT1G29240_1	1	-
chr1	10229834	10230184	AT1G29270_1	1	+
chr1	10236116	10236466	AT1G29280_1	1	+
chr1	10244715	10245065	AT1G29290_1	1	+
chr1	10249361	10249711	AT1G29300_1	1	-
chr1	10252055	10252405	AT1G29310_1	1	+
chr1	10255068	10255418	AT1G29320_1	1	+
chr1	10287653	10288003	AT1G29390_1	1	-
chr1	10289328	10289678	AT1G29395_1	1	-
chr1	10294266	10294616	AT1G29400_1	1	-
chr1	10299758	10300108	AT1G29410_1	1	-
chr1	10299962	10300312	AT1G29418_1	1	+
chr1	10301752	10302102	AT1G29420_1	1	-
chr1	10303084	10303434	AT1G29430_1	1	-
chr1	10304857	10305207	AT1G29440_1	1	-
chr1	10306244	10306594	AT1G29450_1	1	-
chr1	10307892	10308242	AT1G29460_1	1	-
chr1	10313619	10313969	AT1G29470_1	1	-
chr1	10319493	10319843	AT1G29490_1	1	+
chr1	10320959	10321309	AT1G29500_1	1	+
chr1	10322323	10322673	AT1G29510_1	1	+
chr1	10323408	10323758	AT1G29520_1	1	+
chr1	10326519	10326869	AT1G29530_1	1	-
chr1	10343578	10343928	AT1G29600_1	1	+
chr1	10349269	10349619	AT1G29630_1	1	+
chr1	10371589	10371939	AT1G29660_1	1	+
chr1	10375516	10375866	AT1G29670_1	1	+
chr1	10381751	10382101	AT1G29690_1	1	-
chr1	10387190	10387540	AT1G29700_1	1	-
chr1	10387372	10387722	AT1G29710_1	1	+
chr1	10412738	10413088	AT1G29740_1	1	-
chr1	10420320	10420670	AT1G29750_1	1	-
chr1	10422083	10422433	AT1G29760_1	1	+
chr1	10424232	10424582	AT1G29770_1	1	+
chr1	10429725	10430075	AT1G29790_1	1	+
chr1	10441375	10441725	AT1G29830_1	1	+
chr1	10447271	10447621	AT1G29840_1	1	-
chr1	10447503	10447853	AT1G29850_1	1	+
chr1	10454166	10454516	AT1G29860_1	1	+
chr1	10463138	10463488	AT1G29890_1	1	+
chr1	10473048	10473398	AT1G29910_1	1	-
chr1	10475693	10476043	AT1G29920_1	1	-
chr1	10477754	10478104	AT1G29930_1	1	+
chr1	10494489	10494839	AT1G29960_1	1	+
chr1	10499155	10499505	AT1G29965_1	1	-
chr1	10516045	10516395	AT1G30020_1	1	-
chr1	10537397	10537747	AT1G30040_1	1	+
chr1	10547872	10548222	AT1G30070_1	1	-
chr1	10571086	10571436	AT1G30100_1	1	+
chr1	10581828	10582178	AT1G30110_1	1	+
chr1	10586257	10586607	AT1G30120_1	1	-
chr1	10587352	10587702	AT1G30130_1	1	+
chr1	10596244	10596594	AT1G30135_1	1	+
chr1	10598277	10598627	AT1G30140_1	1	+
chr1	10618645	10618995	AT1G30190_1	1	+
chr1	10624844	10625194	AT1G30200_1	1	+
chr1	10635318	10635668	AT1G30220_1	1	-
chr1	10638664	10639014	AT1G30230_1	1	+
chr1	10645699	10646049	AT1G30240_1	1	-
chr1	10647351	10647701	AT1G30250_1	1	-
chr1	10650858	10651208	AT1G30260_1	1	+
chr1	10664417	10664767	AT1G30280_1	1	-
chr1	10672397	10672747	AT1G30290_1	1	-
chr1	10672721	10673071	AT1G30300_1	1	+
chr1	10679978	10680328	AT1G30320_1	1	+
chr1	10711430	10711780	AT1G30350_1	1	-
chr1	10720595	10720945	AT1G30370_1	1	-
chr1	10722011	10722361	AT1G30380_1	1	+
chr1	10727326	10727676	AT1G30400_1	1	+
chr1	10738609	10738959	AT1G30410_1	1	+
chr1	10748117	10748467	AT1G30420_1	1	+
chr1	10762510	10762860	AT1G30450_1	1	+
chr1	10800727	10801077	AT1G30490_1	1	-
chr1	10806037	10806387	AT1G30500_1	1	-
chr1	10808794	10809144	AT1G30510_1	1	-
chr1	10809574	10809924	AT1G30515_1	1	-
chr1	10814643	10814993	AT1G30530_1	1	+
chr1	10819036	10819386	AT1G30540_1	1	-
chr1	10823507	10823857	AT1G30550_1	1	-
chr1	10846364	10846714	AT1G30610_1	1	+
chr1	10854353	10854703	AT1G30620_1	1	+
chr1	10868068	10868418	AT1G30650_1	1	+
chr1	10887487	10887837	AT1G30690_1	1	+
chr1	10892319	10892669	AT1G30700_1	1	+
chr1	10895001	10895351	AT1G30710_1	1	+
chr1	10897921	10898271	AT1G30720_1	1	+
chr1	10900564	10900914	AT1G30730_1	1	+
chr1	10905458	10905808	AT1G30750_1	1	-
chr1	10908596	10908946	AT1G30755_1	1	-
chr1	10908859	10909209	AT1G30757_1	1	+
chr1	10935566	10935916	AT1G30795_1	1	+
chr1	10949105	10949455	AT1G30820_1	1	-
chr1	10974206	10974556	AT1G30840_1	1	+
chr1	10979426	10979776	AT1G30845_1	1	+
chr1	10989168	10989518	AT1G30860_1	1	-
chr1	10991230	10991580	AT1G30870_1	1	+
chr1	10993849	10994199	AT1G30880_1	1	-
chr1	10994108	10994458	AT1G30890_1	1	+
chr1	11044380	11044730	AT1G30972_1	1	+
chr1	11046740	11047090	AT1G30974_1	1	+
chr1	11051808	11052158	AT1G30990_1	1	+
chr1	11056667	11057017	AT1G31010_1	1	-
chr1	11056861	11057211	AT1G31020_1	1	+
chr1	11072042	11072392	AT1G31040_1	1	-
chr1	11084614	11084964	AT1G31070_1	1	+
chr1	11117656	11118006	AT1G31140_1	1	+
chr1	11119648	11119998	AT1G31150_1	1	+
chr1	11140376	11140726	AT1G31175_1	1	+
chr1	11163023	11163373	AT1G31230_1	1	-
chr1	11167294	11167644	AT1G31250_1	1	-
chr1	11187954	11188304	AT1G31290_1	1	+
chr1	11212755	11213105	AT1G31320_1	1	+
chr1	11215732	11216082	AT1G31330_1	1	-
chr1	11219201	11219551	AT1G31340_1	1	-
chr1	11222536	11222886	AT1G31350_1	1	-
chr1	11249108	11249458	AT1G31410_1	1	-
chr1	11249366	11249716	AT1G31420_1	1	+
chr1	11255506	11255856	AT1G31430_1	1	-
chr1	11260998	11261348	AT1G31450_1	1	-
chr1	11263148	11263498	AT1G31460_1	1	-
chr1	11276326	11276676	AT1G31500_1	1	-
chr1	11293502	11293852	AT1G31540_1	1	-
chr1	11323938	11324288	AT1G31640_1	1	-
chr1	11330414	11330764	AT1G31650_1	1	-
chr1	11349569	11349919	AT1G31710_1	1	+
chr1	11359421	11359771	AT1G31730_1	1	+
chr1	11371822	11372172	AT1G31750_1	1	-
chr1	11391010	11391360	AT1G31780_1	1	+
chr1	11396150	11396500	AT1G31800_1	1	+
chr1	11405952	11406302	AT1G31810_1	1	-
chr1	11411902	11412252	AT1G31550_1	1	-
chr1	11414248	11414598	AT1G31814_1	1	-
chr1	11420492	11420842	AT1G31830_1	1	-
chr1	11423724	11424074	AT1G31840_1	1	+
chr1	11436356	11436706	AT1G31860_1	1	-
chr1	11464763	11465113	AT1G31930_1	1	+
chr1	11471016	11471366	AT1G31940_1	1	-
chr1	11475596	11475946	AT1G31950_1	1	+
chr1	11479617	11479967	AT1G31970_1	1	+
chr1	11487753	11488103	AT1G31990_1	1	+
chr1	11510049	11510399	AT1G32010_1	1	-
chr1	11528244	11528594	AT1G32050_1	1	+
chr1	11532311	11532661	AT1G32060_1	1	+
chr1	11539455	11539805	AT1G32080_1	1	-
chr1	11543867	11544217	AT1G32090_1	1	-
chr1	11547743	11548093	AT1G32100_1	1	-
chr1	11561604	11561954	AT1G32130_1	1	-
chr1	11565292	11565642	AT1G32150_1	1	+
chr1	11575070	11575420	AT1G32170_1	1	+
chr1	11595618	11595968	AT1G32190_1	1	-
chr1	11604802	11605152	AT1G32200_1	1	-
chr1	11607651	11608001	AT1G32220_1	1	+
chr1	11611867	11612217	AT1G32230_1	1	+
chr1	11630323	11630673	AT1G32240_1	1	-
chr1	11644365	11644715	AT1G32270_1	1	+
chr1	11651062	11651412	AT1G32300_1	1	+
chr1	11653340	11653690	AT1G32310_1	1	+
chr1	11665860	11666210	AT1G32340_1	1	-
chr1	11668439	11668789	AT1G32350_1	1	-
chr1	11676717	11677067	AT1G32370_1	1	+
chr1	11681503	11681853	AT1G32380_1	1	+
chr1	11691205	11691555	AT1G32400_1	1	-
chr1	11693581	11693931	AT1G32410_1	1	+
chr1	11695315	11695665	AT1G32415_1	1	+
chr1	11737952	11738302	AT1G32460_1	1	+
chr1	11740049	11740399	AT1G32470_1	1	-
chr1	11749467	11749817	AT1G32490_1	1	-
chr1	11759027	11759377	AT1G32520_1	1	-
chr1	11762354	11762704	AT1G32530_1	1	-
chr1	11767305	11767655	AT1G32540_1	1	+
chr1	11773891	11774241	AT1G32550_1	1	-
chr1	11774233	11774583	AT1G32560_1	1	+
chr1	11776605	11776955	AT1G32570_1	1	+
chr1	11783817	11784167	AT1G32580_1	1	+
chr1	11797132	11797482	AT1G32630_1	1	+
chr1	11800737	11801087	AT1G32640_1	1	-
chr1	11821487	11821837	AT1G32690_1	1	-
chr1	11827206	11827556	AT1G32700_1	1	+
chr1	11844562	11844912	AT1G32740_1	1	+
chr1	11856513	11856863	AT1G32750_1	1	-
chr1	11857945	11858295	AT1G32760_1	1	+
chr1	11872601	11872951	AT1G32780_1	1	-
chr1	11908593	11908943	AT1G32860_1	1	-
chr1	11923418	11923768	AT1G32900_1	1	-
chr1	11925123	11925473	AT1G32910_1	1	+
chr1	11928556	11928906	AT1G32920_1	1	+
chr1	11931015	11931365	AT1G32928_1	1	+
chr1	11945052	11945402	AT1G32960_1	1	+
chr1	11972339	11972689	AT1G33055_1	1	-
chr1	11985456	11985806	AT1G33080_1	1	+
chr1	11993177	11993527	AT1G33090_1	1	+
chr1	12002613	12002963	AT1G33102_1	1	-
chr1	12004716	12005066	AT1G33110_1	1	+
chr1	12046472	12046822	AT1G33230_1	1	+
chr1	12059260	12059610	AT1G33250_1	1	-
chr1	12064243	12064593	AT1G33260_1	1	+
chr1	12066396	12066746	AT1G33265_1	1	+
chr1	12084717	12085067	AT1G33330_1	1	+
chr1	12087329	12087679	AT1G33340_1	1	+
chr1	12091501	12091851	AT1G33350_1	1	-
chr1	12123320	12123670	AT1G33420_1	1	-
chr1	12130151	12130501	AT1G33440_1	1	-
chr1	12148000	12148350	AT1G33475_1	1	-
chr1	12150069	12150419	AT1G33480_1	1	-
chr1	12152127	12152477	AT1G33490_1	1	-
chr1	12168816	12169166	AT1G33560_1	1	+
chr1	12177521	12177871	AT1G33590_1	1	+
chr1	12180511	12180861	AT1G33600_1	1	+
chr1	12203694	12204044	AT1G33680_1	1	+
chr1	12213936	12214286	AT1G33700_1	1	-
chr1	12223755	12224105	AT1G33720_1	1	-
chr1	12237597	12237947	AT1G33760_1	1	+
chr1	12245871	12246221	AT1G33780_1	1	-
chr1	12256413	12256763	AT1G33790_1	1	+
chr1	12261168	12261518	AT1G33800_1	1	+
chr1	12264819	12265169	AT1G33810_1	1	+
chr1	12267615	12267965	AT1G33811_1	1	+
chr1	12285137	12285487	AT1G33840_1	1	-
chr1	12345981	12346331	AT1G33960_1	1	+
chr1	12350991	12351341	AT1G33970_1	1	-
chr1	12358673	12359023	AT1G34000_1	1	-
chr1	12360954	12361304	AT1G34010_1	1	-
chr1	12371298	12371648	AT1G34030_1	1	-
chr1	12390661	12391011	AT1G34047_1	1	-
chr1	12393210	12393560	AT1G34050_1	1	+
chr1	12398116	12398466	AT1G34060_1	1	-
chr1	12400767	12401117	AT1G34065_1	1	-
chr1	12421422	12421772	AT1G34110_1	1	-
